;timestamp;processo;pid;cpu;ram
342;2025-10-14 14:12:28;irq/122-aerdrv;71;0.0;0.0
343;2025-10-14 14:12:28;irq/122-pcie-dpc;72;0.0;0.0
344;2025-10-14 14:12:28;kworker/R-acpi_thermal_pm;73;0.0;0.0
345;2025-10-14 14:12:28;hwrng;74;0.0;0.0
346;2025-10-14 14:12:28;kworker/R-mld;75;0.0;0.0
347;2025-10-14 14:12:28;kworker/R-ipv6_addrconf;76;0.0;0.0
348;2025-10-14 14:12:28;kworker/R-kstrp;84;0.0;0.0
349;2025-10-14 14:12:28;kworker/R-charger_manager;100;0.0;0.0
350;2025-10-14 14:12:28;kworker/0:1H-kblockd;101;0.0;0.0
351;2025-10-14 14:12:28;kworker/2:1H-kblockd;154;0.0;0.0
352;2025-10-14 14:12:28;kworker/1:1H-kblockd;156;0.0;0.0
353;2025-10-14 14:12:28;irq/148-ELAN050A:01;202;0.0;0.0
354;2025-10-14 14:12:28;irq/149-aerdrv;204;0.0;0.0
355;2025-10-14 14:12:28;irq/149-pcie-dpc;205;0.0;0.0
356;2025-10-14 14:12:28;scsi_eh_0;206;0.0;0.0
357;2025-10-14 14:12:28;kworker/R-scsi_tmf_0;207;0.0;0.0
358;2025-10-14 14:12:28;scsi_eh_1;208;0.0;0.0
359;2025-10-14 14:12:28;kworker/R-scsi_tmf_1;209;0.0;0.0
360;2025-10-14 14:12:28;kworker/R-nvme-wq;210;0.0;0.0
361;2025-10-14 14:12:28;kworker/R-nvme-reset-wq;211;0.0;0.0
362;2025-10-14 14:12:28;kworker/R-nvme-delete-wq;212;0.0;0.0
363;2025-10-14 14:12:28;kworker/R-nvme-auth-wq;213;0.0;0.0
364;2025-10-14 14:12:28;jbd2/nvme0n1p2-8;250;0.0;0.0
365;2025-10-14 14:12:28;kworker/R-ext4-rsv-conversion;251;0.0;0.0
366;2025-10-14 14:12:28;systemd-journald;302;0.0;0.1864
367;2025-10-14 14:12:28;systemd-udevd;395;0.0;0.0717
368;2025-10-14 14:12:28;psimon;397;0.0;0.0
369;2025-10-14 14:12:28;systemd-oomd;578;0.0;0.0912
370;2025-10-14 14:12:28;systemd-resolved;587;0.0;0.1301
371;2025-10-14 14:12:28;systemd-timesyncd;589;0.0;0.095
372;2025-10-14 14:12:28;kworker/R-cfg80211;686;0.0;0.0
373;2025-10-14 14:12:28;kworker/R-cryptd;704;0.0;0.0
374;2025-10-14 14:12:28;irq/157-iwlwifi:default_queue;706;0.0;0.0
375;2025-10-14 14:12:28;irq/158-iwlwifi:queue_1;708;0.0;0.0
376;2025-10-14 14:12:28;irq/159-iwlwifi:queue_2;711;0.0;0.0
377;2025-10-14 14:12:28;irq/160-iwlwifi:queue_3;712;0.0;0.0
378;2025-10-14 14:12:28;irq/161-iwlwifi:queue_4;713;0.0;0.0
379;2025-10-14 14:12:28;irq/162-iwlwifi:exception;714;0.0;0.0
380;2025-10-14 14:12:28;kworker/R-ttm;781;0.0;0.0
